Experiment	Z spectroscopy	
Saved Date	24.08.2024 21:22:54	
User		
Date		
X (m)	355.981E-9	
Y (m)	-268.078E-9	
Z (m)	-70.1566E-9	
Z offset (m)	1E-9	
Z sweep distance (m)	1E-9	
Settling time (s)	50E-3	
Integration time (s)	700E-3	
Final Z (m)	N/A	
Start time	24.08.2024 21:17:52	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	LI Demod 1 X (A)	LI Demod 1 Y (A)
569.99994E-12	2.3842987E-12	600.00002E-3	450.26722E-6	102.97364E-12	-643.82839E-3	291.96791E-6	-2.3692816E-12	23.719984E-15
567.49994E-12	2.3782556E-12	600.00002E-3	-672.86030E-6	102.91686E-12	-645.39039E-3	310.79754E-6	-2.3476620E-12	7.5537043E-15
564.99994E-12	2.3803819E-12	600.00002E-3	4.1800532E-3	102.91602E-12	-643.53883E-3	308.77412E-6	-2.3525455E-12	15.233266E-15
562.49994E-12	2.3850468E-12	600.00002E-3	1.3938409E-3	102.78034E-12	-665.63976E-3	307.06977E-6	-2.3712035E-12	2.7491591E-15
559.99994E-12	2.3756325E-12	600.00002E-3	6.2723346E-3	103.09576E-12	-643.61233E-3	284.62155E-6	-2.3763610E-12	14.718953E-15
557.49994E-12	2.3767279E-12	600.00002E-3	-3.5277288E-3	102.94381E-12	-672.26785E-3	294.34013E-6	-2.3729352E-12	27.534419E-15
554.99993E-12	2.3758530E-12	600.00002E-3	-2.6080068E-3	102.86092E-12	-680.54503E-3	321.75405E-6	-2.3507843E-12	15.223017E-15
552.49993E-12	2.3711378E-12	600.00002E-3	3.8367317E-3	102.90373E-12	-675.79997E-3	293.19036E-6	-2.3581252E-12	-408.30943E-18
549.99993E-12	2.3746077E-12	600.00002E-3	-3.5810915E-3	103.07293E-12	-707.64363E-3	278.93958E-6	-2.3628647E-12	29.158903E-15
547.49993E-12	2.3749620E-12	600.00002E-3	-3.1526650E-3	102.87388E-12	-698.24606E-3	315.40432E-6	-2.3650936E-12	11.555408E-15
544.99993E-12	2.3736447E-12	600.00002E-3	-2.4519865E-3	103.31379E-12	-712.71807E-3	262.25756E-6	-2.3561552E-12	17.359183E-15
542.49993E-12	2.3695499E-12	600.00002E-3	3.1827977E-3	103.32203E-12	-713.93085E-3	256.87198E-6	-2.3674515E-12	1.4233140E-15
539.99993E-12	2.3706295E-12	600.00002E-3	3.3013020E-3	103.03777E-12	-687.46644E-3	295.57219E-6	-2.3729807E-12	16.022680E-15
537.49993E-12	2.3623787E-12	600.00002E-3	-3.5954772E-3	102.91453E-12	-708.89872E-3	291.08766E-6	-2.3514420E-12	17.598175E-15
534.99993E-12	2.3683922E-12	600.00002E-3	494.68956E-6	103.09480E-12	-720.07930E-3	278.82250E-6	-2.3648414E-12	12.681402E-15
532.49999E-12	2.3745719E-12	600.00002E-3	3.4385833E-3	102.76116E-12	-719.74307E-3	312.76877E-6	-2.3566353E-12	18.802502E-15
529.99999E-12	2.3690891E-12	600.00002E-3	1.5477062E-3	103.29453E-12	-718.57041E-3	269.07868E-6	-2.3714425E-12	12.165849E-15
527.49999E-12	2.3688516E-12	600.00002E-3	1.4600045E-3	102.94043E-12	-731.70799E-3	279.08504E-6	-2.3745968E-12	8.6588773E-15
524.99999E-12	2.3679158E-12	600.00002E-3	611.13760E-6	103.02834E-12	-712.22848E-3	291.58473E-6	-2.3600256E-12	25.780825E-15
522.49999E-12	2.3668177E-12	600.00002E-3	-2.2911760E-3	102.95906E-12	-739.98260E-3	289.00272E-6	-2.3788612E-12	-2.4123763E-15
519.99999E-12	2.3619006E-12	600.00002E-3	-1.0032693E-3	102.96176E-12	-751.86819E-3	294.04185E-6	-2.3630631E-12	3.5099224E-15
517.49999E-12	2.3602969E-12	600.00002E-3	-253.99850E-6	102.97008E-12	-725.55846E-3	291.32122E-6	-2.3780741E-12	16.160460E-15
514.99999E-12	2.3622467E-12	600.00002E-3	-1.3721444E-3	102.92313E-12	-762.67159E-3	302.51188E-6	-2.3736130E-12	24.762173E-15
512.49999E-12	2.3579821E-12	600.00002E-3	2.2629274E-3	102.98217E-12	-723.67817E-3	283.30303E-6	-2.3579697E-12	8.1356219E-15
509.99999E-12	2.3590661E-12	600.00002E-3	-284.67362E-6	103.12479E-12	-747.35427E-3	283.54474E-6	-2.3638201E-12	23.685667E-15
507.49999E-12	2.3599445E-12	600.00002E-3	2.9256134E-3	103.11693E-12	-744.94010E-3	274.20689E-6	-2.3499358E-12	18.191513E-15
504.99999E-12	2.3547958E-12	600.00002E-3	4.3201577E-3	103.12797E-12	-719.34712E-3	283.68924E-6	-2.3606590E-12	1.4933392E-15
502.49999E-12	2.3610562E-12	600.00002E-3	-1.3253157E-3	102.95542E-12	-769.60951E-3	286.55326E-6	-2.3592061E-12	12.360244E-15
499.99999E-12	2.3548505E-12	600.00002E-3	123.35836E-6	103.09644E-12	-761.28542E-3	278.59217E-6	-2.3497760E-12	33.123935E-15
497.49999E-12	2.3539820E-12	600.00002E-3	1.4961312E-3	103.06607E-12	-745.15492E-3	285.05924E-6	-2.3548310E-12	528.89822E-18
494.99999E-12	2.3520593E-12	600.00002E-3	-2.6025223E-3	103.10980E-12	-766.01458E-3	289.96414E-6	-2.3625537E-12	12.590177E-15
492.49999E-12	2.3543212E-12	600.00002E-3	-6.1591207E-3	103.05978E-12	-778.87112E-3	285.74860E-6	-2.3714646E-12	25.574576E-15
489.99999E-12	2.3479905E-12	600.00002E-3	-144.49976E-6	102.73907E-12	-772.97622E-3	304.38078E-6	-2.3532959E-12	36.364036E-15
487.49998E-12	2.3494637E-12	600.00002E-3	-3.5109723E-3	103.15909E-12	-783.10603E-3	281.93108E-6	-2.3777124E-12	24.571569E-15
484.99998E-12	2.3551764E-12	600.00002E-3	316.12552E-6	102.89574E-12	-753.26699E-3	281.67764E-6	-2.3575243E-12	2.7424314E-15
482.49998E-12	2.3507455E-12	600.00002E-3	-953.33467E-6	102.86021E-12	-768.54253E-3	313.43411E-6	-2.3725991E-12	8.8055877E-15
479.99998E-12	2.3528013E-12	600.00002E-3	3.2596663E-3	103.31885E-12	-773.42147E-3	261.23648E-6	-2.3550209E-12	38.526013E-15
477.49998E-12	2.3521571E-12	600.00002E-3	-2.1004879E-3	102.96244E-12	-793.27327E-3	279.79736E-6	-2.3798320E-12	11.492100E-15
474.99998E-12	2.3517941E-12	600.00002E-3	1.9876633E-3	103.05624E-12	-776.33381E-3	283.13530E-6	-2.3547804E-12	14.985009E-15
472.49998E-12	2.3485424E-12	600.00002E-3	-969.63003E-6	103.03195E-12	-778.42027E-3	295.29998E-6	-2.3636856E-12	28.947280E-15
469.99998E-12	2.3484587E-12	600.00002E-3	3.1450933E-3	103.07702E-12	-749.36861E-3	284.47149E-6	-2.3544023E-12	6.4404053E-15
467.49998E-12	2.3488039E-12	600.00002E-3	1.4688497E-3	103.22469E-12	-767.16065E-3	268.21982E-6	-2.3632270E-12	-10.453438E-15
464.99998E-12	2.3473283E-12	600.00002E-3	-214.10655E-6	103.18662E-12	-776.30526E-3	269.74588E-6	-2.3811040E-12	12.046488E-15
462.49998E-12	2.3440982E-12	600.00002E-3	694.39464E-6	102.99162E-12	-759.02218E-3	290.75379E-6	-2.3712625E-12	2.1975435E-15
459.99998E-12	2.3421922E-12	600.00002E-3	-3.6286411E-3	103.10232E-12	-790.95620E-3	279.92774E-6	-2.3738715E-12	15.146630E-15
457.49998E-12	2.3460196E-12	600.00002E-3	-2.9968014E-3	102.80330E-12	-794.84499E-3	311.93023E-6	-2.3646176E-12	320.28510E-18
454.99998E-12	2.3419519E-12	600.00002E-3	1.2387824E-3	102.96430E-12	-760.13017E-3	303.10487E-6	-2.3653646E-12	19.049796E-15
452.49998E-12	2.3448509E-12	600.00002E-3	-1.4367605E-3	102.80340E-12	-776.67844E-3	302.54130E-6	-2.3722690E-12	41.599452E-15
449.99998E-12	2.3395322E-12	600.00002E-3	564.86856E-6	102.87536E-12	-780.00289E-3	309.83979E-6	-2.3508558E-12	21.654972E-15
447.49998E-12	2.3439033E-12	600.00002E-3	-1.5473347E-3	103.10224E-12	-790.59935E-3	286.52934E-6	-2.3569009E-12	-589.39739E-18
444.99998E-12	2.3483247E-12	600.00002E-3	-2.3103075E-3	102.87707E-12	-814.11099E-3	313.65704E-6	-2.3556396E-12	11.973695E-15
442.49998E-12	2.3414378E-12	600.00002E-3	6.4316127E-3	102.92857E-12	-766.65568E-3	295.38636E-6	-2.3776888E-12	8.7919987E-15
439.99998E-12	2.3439803E-12	600.00002E-3	-2.3675973E-3	102.96583E-12	-782.87262E-3	303.25167E-6	-2.3617831E-12	10.050880E-15
437.49998E-12	2.3385211E-12	600.00002E-3	238.23389E-6	103.02850E-12	-777.31353E-3	283.75519E-6	-2.3753677E-12	14.657722E-15
434.99998E-12	2.3456625E-12	600.00002E-3	-1.7181576E-3	102.99080E-12	-775.00969E-3	289.18558E-6	-2.3801831E-12	22.504569E-15
432.49998E-12	2.3397076E-12	600.00002E-3	2.5249524E-3	103.00887E-12	-753.01671E-3	290.37902E-6	-2.3739999E-12	3.5431820E-15
429.99998E-12	2.3368724E-12	600.00002E-3	-1.3502903E-3	103.12238E-12	-766.38186E-3	279.90111E-6	-2.3745728E-12	27.901030E-15
427.49998E-12	2.3408877E-12	600.00002E-3	-3.0946138E-3	103.14771E-12	-759.94617E-3	292.25848E-6	-2.3587562E-12	14.993286E-15
424.99998E-12	2.3411854E-12	600.00002E-3	2.6555103E-3	103.17022E-12	-775.01357E-3	277.64085E-6	-2.3688907E-12	16.208950E-15
422.49998E-12	2.3429336E-12	600.00002E-3	-1.2127400E-3	102.92958E-12	-768.89545E-3	303.00207E-6	-2.3521339E-12	19.207463E-15
419.99998E-12	2.3460402E-12	600.00002E-3	-1.4849511E-3	103.39573E-12	-782.52029E-3	285.91004E-6	-2.3604283E-12	17.804531E-15
417.49998E-12	2.3439109E-12	600.00002E-3	253.55947E-6	103.34539E-12	-771.20686E-3	260.37853E-6	-2.3673405E-12	13.332155E-15
414.99998E-12	2.3430084E-12	600.00002E-3	-3.6244644E-3	102.99596E-12	-786.90052E-3	284.14614E-6	-2.3622361E-12	18.821145E-15
412.49998E-12	2.3437237E-12	600.00002E-3	-3.3537271E-3	102.88669E-12	-773.43762E-3	294.81269E-6	-2.3549261E-12	27.765972E-15
409.99998E-12	2.3443452E-12	600.00002E-3	1.6089974E-3	103.15716E-12	-756.56360E-3	278.19729E-6	-2.3498061E-12	5.0270321E-15
407.49998E-12	2.3406025E-12	600.00002E-3	473.02365E-6	103.03901E-12	-764.62394E-3	290.39173E-6	-2.3871762E-12	24.578328E-15
404.99998E-12	2.3459650E-12	600.00002E-3	3.0882661E-3	103.11565E-12	-749.44836E-3	277.21978E-6	-2.3553243E-12	17.348937E-15
402.49998E-12	2.3403345E-12	600.00002E-3	-1.3023951E-3	102.86683E-12	-780.67935E-3	294.59735E-6	-2.3693424E-12	4.4672331E-15
399.99998E-12	2.3417151E-12	600.00002E-3	1.5533769E-3	103.03536E-12	-769.86164E-3	292.61492E-6	-2.3558325E-12	7.9956742E-15
397.49998E-12	2.3419532E-12	600.00002E-3	-4.3701343E-3	103.03083E-12	-804.14408E-3	288.56899E-6	-2.3523288E-12	5.9787486E-15
394.99998E-12	2.3481167E-12	600.00002E-3	3.9074342E-3	102.95940E-12	-776.96246E-3	302.83298E-6	-2.3641534E-12	24.899325E-15
392.49998E-12	2.3440156E-12	600.00002E-3	4.4381749E-3	102.89818E-12	-749.46964E-3	288.86151E-6	-2.3665232E-12	20.585105E-15
389.99998E-12	2.3455760E-12	600.00002E-3	-287.58045E-6	102.95633E-12	-768.80348E-3	296.12990E-6	-2.3636713E-12	21.146145E-15
387.49998E-12	2.3487468E-12	600.00002E-3	5.3496342E-3	102.99125E-12	-756.75136E-3	289.06981E-6	-2.3654672E-12	27.635812E-15
384.99998E-12	2.3450968E-12	600.00002E-3	-3.1819022E-3	102.86361E-12	-761.51139E-3	305.82535E-6	-2.3735371E-12	15.179117E-15
382.49998E-12	2.3485029E-12	600.00002E-3	2.6813857E-3	102.97065E-12	-757.85309E-3	283.20870E-6	-2.3818133E-12	-4.0678346E-15
379.99998E-12	2.3499076E-12	600.00002E-3	-5.0536231E-3	103.05013E-12	-808.65848E-3	290.88013E-6	-2.3430075E-12	1.9907078E-15
377.49998E-12	2.3509111E-12	600.00002E-3	-2.0233230E-3	102.73538E-12	-779.43033E-3	321.51493E-6	-2.3740762E-12	1.7526033E-15
374.99998E-12	2.3498480E-12	600.00002E-3	-4.0874458E-3	103.05622E-12	-765.75130E-3	283.25405E-6	-2.3577835E-12	32.827351E-15
372.49998E-12	2.3529811E-12	600.00002E-3	1.2962407E-3	103.07753E-12	-737.62858E-3	286.81406E-6	-2.3589290E-12	19.029053E-15
369.99998E-12	2.3518873E-12	600.00002E-3	-411.97179E-6	102.91774E-12	-749.79919E-3	312.29548E-6	-2.3709324E-12	16.805666E-15
367.49997E-12	2.3528057E-12	600.00002E-3	4.0928372E-3	102.82711E-12	-745.75281E-3	302.53397E-6	-2.3407192E-12	-576.99186E-18
364.99997E-12	2.3530785E-12	600.00002E-3	-5.3624287E-3	102.76163E-12	-775.65873E-3	297.79499E-6	-2.3730358E-12	21.318742E-15
362.49997E-12	2.3500089E-12	600.00002E-3	1.9979395E-3	103.13067E-12	-735.10408E-3	282.25622E-6	-2.3630800E-12	5.6714315E-15
359.99997E-12	2.3480525E-12	600.00002E-3	-6.1362749E-3	103.07688E-12	-791.84175E-3	286.46982E-6	-2.3607910E-12	17.198411E-15
357.49997E-12	2.3577286E-12	600.00002E-3	-1.0994519E-3	102.87825E-12	-779.14232E-3	313.36461E-6	-2.3707286E-12	13.786620E-15
354.99997E-12	2.3560006E-12	600.00002E-3	3.0599474E-3	102.79376E-12	-751.34051E-3	309.37750E-6	-2.3756082E-12	17.388294E-15
352.49997E-12	2.3575443E-12	600.00002E-3	-265.63724E-6	102.94442E-12	-774.79166E-3	297.05130E-6	-2.3632446E-12	25.036996E-15
349.99997E-12	2.3620097E-12	600.00002E-3	1.3021337E-3	103.23668E-12	-770.03020E-3	273.34568E-6	-2.3758890E-12	-9.6951849E-15
347.49997E-12	2.3640122E-12	600.00002E-3	-3.1756274E-3	102.74208E-12	-774.24419E-3	310.81744E-6	-2.3694618E-12	38.413330E-15
344.99997E-12	2.3604120E-12	600.00002E-3	1.4231510E-3	102.98962E-12	-766.96336E-3	289.45957E-6	-2.3690780E-12	-1.0745630E-15
342.49997E-12	2.3676683E-12	600.00002E-3	-2.6827955E-3	102.74708E-12	-778.58317E-3	310.77993E-6	-2.3611644E-12	28.306930E-15
339.99997E-12	2.3683566E-12	600.00002E-3	2.3440276E-3	103.08220E-12	-758.47650E-3	290.59951E-6	-2.3525752E-12	4.0353361E-15
337.49997E-12	2.3671859E-12	600.00002E-3	-2.7560585E-3	103.13885E-12	-766.99954E-3	282.52546E-6	-2.3652066E-12	33.544534E-15
334.99997E-12	2.3686044E-12	600.00002E-3	-3.8444754E-3	103.03556E-12	-780.07293E-3	292.28150E-6	-2.3560862E-12	9.6261754E-15
332.49997E-12	2.3687770E-12	600.00002E-3	-3.0141037E-3	102.57433E-12	-792.84871E-3	342.84551E-6	-2.3617987E-12	17.945692E-15
329.99997E-12	2.3758035E-12	600.00002E-3	1.2140336E-3	103.08426E-12	-768.20862E-3	273.10842E-6	-2.3627357E-12	29.137456E-15
327.49997E-12	2.3744958E-12	600.00002E-3	-2.5392408E-3	102.96886E-12	-789.70462E-3	306.95528E-6	-2.3639541E-12	22.027116E-15
324.99997E-12	2.3816650E-12	600.00002E-3	1.3544743E-3	103.01231E-12	-805.15051E-3	289.71190E-6	-2.3649552E-12	28.043221E-15
322.49997E-12	2.3826971E-12	600.00002E-3	400.52686E-6	102.99862E-12	-776.91990E-3	299.90988E-6	-2.3645545E-12	426.99667E-18
319.99997E-12	2.3886336E-12	600.00002E-3	1.8880862E-3	102.71189E-12	-767.30645E-3	321.89884E-6	-2.3625023E-12	33.088468E-15
317.49997E-12	2.3937746E-12	600.00002E-3	-3.9068214E-3	102.99376E-12	-802.39135E-3	290.09572E-6	-2.3491942E-12	12.109868E-15
314.99997E-12	2.3992926E-12	600.00002E-3	2.8847514E-3	102.84804E-12	-782.44829E-3	307.11622E-6	-2.3479751E-12	14.168805E-15
312.49997E-12	2.4036597E-12	600.00002E-3	4.2203711E-3	103.10754E-12	-776.58546E-3	279.36714E-6	-2.3661184E-12	13.199614E-15
309.99997E-12	2.4083968E-12	600.00002E-3	5.7906061E-3	102.94098E-12	-788.27965E-3	304.88067E-6	-2.3519142E-12	5.6950540E-15
307.49997E-12	2.4078144E-12	600.00002E-3	-1.9751547E-3	102.93452E-12	-794.12985E-3	301.38472E-6	-2.3783057E-12	18.307126E-15
304.99997E-12	2.4154723E-12	600.00002E-3	3.6788578E-3	103.16958E-12	-777.69607E-3	275.55396E-6	-2.3536837E-12	25.117043E-15
302.49997E-12	2.4183856E-12	600.00002E-3	-108.29298E-6	103.12794E-12	-822.91621E-3	285.44225E-6	-2.3585207E-12	17.407056E-15
299.99997E-12	2.4269683E-12	600.00002E-3	6.6304840E-3	102.90210E-12	-789.71452E-3	294.35771E-6	-2.3462985E-12	7.4431775E-15
297.49997E-12	2.4380021E-12	600.00002E-3	1.9172436E-3	102.93836E-12	-775.97123E-3	297.88259E-6	-2.3650526E-12	25.334347E-15
294.99997E-12	2.4435384E-12	600.00002E-3	-6.6299569E-3	103.09013E-12	-805.30441E-3	285.97846E-6	-2.3550313E-12	7.2278363E-15
292.49997E-12	2.4493164E-12	600.00002E-3	586.78130E-6	103.08358E-12	-813.91495E-3	275.81776E-6	-2.3899882E-12	18.063543E-15
289.99997E-12	2.4528812E-12	600.00002E-3	815.01121E-6	103.01820E-12	-831.31832E-3	286.86563E-6	-2.3693124E-12	-7.2101037E-15
287.49997E-12	2.4654664E-12	600.00002E-3	-3.4141541E-3	103.27546E-12	-826.04706E-3	279.37625E-6	-2.3735042E-12	-2.1103676E-15
284.99997E-12	2.4666580E-12	600.00002E-3	-2.8440990E-3	102.95825E-12	-835.10697E-3	298.57809E-6	-2.3653560E-12	23.453168E-15
282.49997E-12	2.4753994E-12	600.00002E-3	3.3572670E-3	103.24563E-12	-817.64793E-3	276.28813E-6	-2.3571017E-12	-6.3894761E-15
279.99997E-12	2.4932007E-12	600.00002E-3	1.6808789E-3	102.93936E-12	-787.26017E-3	302.56540E-6	-2.3469922E-12	19.787054E-15
277.49997E-12	2.5009608E-12	600.00002E-3	1.1480912E-3	103.06488E-12	-813.64399E-3	296.10662E-6	-2.3841959E-12	19.750564E-15
274.99997E-12	2.5069577E-12	600.00002E-3	-4.8612738E-3	102.75690E-12	-839.72913E-3	316.40276E-6	-2.3501110E-12	22.186942E-15
272.49997E-12	2.5203895E-12	600.00002E-3	-676.28524E-6	102.99678E-12	-823.47357E-3	297.89994E-6	-2.3602017E-12	27.915433E-15
269.99997E-12	2.5301657E-12	600.00002E-3	1.4000988E-3	102.90875E-12	-860.45748E-3	290.11213E-6	-2.3669092E-12	26.148522E-15
267.49997E-12	2.5412125E-12	600.00002E-3	1.4279281E-3	102.86698E-12	-828.69172E-3	309.77509E-6	-2.3958405E-12	4.4316044E-15
264.99997E-12	2.5519875E-12	600.00002E-3	-4.6262546E-3	102.92694E-12	-828.72003E-3	316.53332E-6	-2.3722283E-12	-215.96286E-18
262.49997E-12	2.5658731E-12	600.00002E-3	-1.9489179E-3	102.93238E-12	-834.58221E-3	310.98365E-6	-2.3695245E-12	22.331971E-15
259.99997E-12	2.5830891E-12	600.00002E-3	-5.4354109E-3	103.39279E-12	-872.38604E-3	265.07839E-6	-2.3580918E-12	16.722069E-15
257.49997E-12	2.5875693E-12	600.00002E-3	3.4696353E-3	102.59979E-12	-833.57251E-3	336.60472E-6	-2.3706551E-12	20.110239E-15
254.99997E-12	2.6090009E-12	600.00002E-3	-4.9082711E-3	103.09591E-12	-878.78305E-3	290.76479E-6	-2.3574296E-12	22.618082E-15
252.49997E-12	2.6241108E-12	600.00002E-3	3.6905138E-3	102.98951E-12	-834.94848E-3	297.56292E-6	-2.3684902E-12	15.383304E-15
249.99997E-12	2.6435963E-12	600.00002E-3	609.01121E-6	102.69181E-12	-834.88065E-3	320.44199E-6	-2.3701356E-12	12.588146E-15
247.49996E-12	2.6671868E-12	600.00002E-3	5.5110636E-3	103.14621E-12	-841.72338E-3	274.45122E-6	-2.3660442E-12	17.603383E-15
244.99996E-12	2.6828689E-12	600.00002E-3	2.1676710E-3	103.06706E-12	-839.80292E-3	296.47793E-6	-2.3685880E-12	17.640659E-15
242.49996E-12	2.7031825E-12	600.00002E-3	-1.2726662E-3	103.12554E-12	-873.69961E-3	281.21113E-6	-2.3577663E-12	2.9181105E-15
239.99996E-12	2.7294744E-12	600.00002E-3	1.6748841E-3	102.95712E-12	-881.63316E-3	281.22120E-6	-2.3656283E-12	27.548840E-15
237.49996E-12	2.7486418E-12	600.00002E-3	632.72531E-6	102.92241E-12	-864.03984E-3	296.40039E-6	-2.3573871E-12	-1.6196040E-15
234.99996E-12	2.7716959E-12	600.00002E-3	3.7951563E-3	102.96650E-12	-860.52555E-3	288.76649E-6	-2.3670543E-12	17.022521E-15
232.49996E-12	2.7947284E-12	600.00002E-3	-6.2088980E-3	103.25568E-12	-893.30518E-3	280.97286E-6	-2.3594681E-12	32.631616E-15
229.99996E-12	2.8253649E-12	600.00002E-3	143.29329E-6	102.99980E-12	-857.48178E-3	299.93837E-6	-2.3699441E-12	17.523331E-15
227.49996E-12	2.8501394E-12	600.00002E-3	3.1062425E-3	102.91085E-12	-860.44520E-3	304.08878E-6	-2.3409937E-12	19.485954E-15
224.99996E-12	2.8775216E-12	600.00002E-3	1.3695337E-3	102.98583E-12	-879.90361E-3	309.38437E-6	-2.3700276E-12	13.653514E-15
222.49996E-12	2.9139165E-12	600.00002E-3	-1.7492868E-3	103.06346E-12	-887.28142E-3	291.09346E-6	-2.3343499E-12	8.9380501E-15
219.99996E-12	2.9454405E-12	600.00002E-3	-2.0632194E-3	103.30273E-12	-866.99647E-3	255.73399E-6	-2.3570373E-12	15.098549E-15
217.49996E-12	2.9809716E-12	600.00002E-3	-57.930818E-6	103.35476E-12	-878.31390E-3	257.61386E-6	-2.3642813E-12	33.370950E-15
214.99996E-12	3.0210359E-12	600.00002E-3	366.93743E-6	103.11411E-12	-905.16239E-3	285.72537E-6	-2.3526606E-12	31.068992E-15
212.49996E-12	3.0580800E-12	600.00002E-3	1.5594461E-3	102.86788E-12	-898.06008E-3	301.15913E-6	-2.3687157E-12	21.719090E-15
209.99996E-12	3.0971671E-12	600.00002E-3	1.9556496E-3	103.01449E-12	-867.23906E-3	296.42275E-6	-2.3525873E-12	18.939028E-15
207.49996E-12	3.1403031E-12	600.00002E-3	-2.7260766E-3	102.80348E-12	-894.38719E-3	306.06374E-6	-2.3610794E-12	19.344452E-15
204.99996E-12	3.1895357E-12	600.00002E-3	2.7115289E-3	103.01577E-12	-885.79762E-3	301.18681E-6	-2.3601232E-12	29.831819E-15
202.49996E-12	3.2427292E-12	600.00002E-3	-1.5340935E-3	102.99858E-12	-894.14233E-3	276.72708E-6	-2.3563499E-12	22.784697E-15
199.99996E-12	3.2876989E-12	600.00002E-3	-9.6065523E-3	102.94261E-12	-932.20633E-3	304.07624E-6	-2.3405590E-12	11.793719E-15
197.49996E-12	3.3399633E-12	600.00002E-3	2.2050794E-3	103.12443E-12	-898.62061E-3	284.42743E-6	-2.3712393E-12	21.312970E-15
194.99996E-12	3.3896703E-12	600.00002E-3	-2.2680792E-3	102.71646E-12	-921.46581E-3	322.36142E-6	-2.3648542E-12	-1.0017852E-15
192.49996E-12	3.4563294E-12	600.00002E-3	-2.9135980E-3	103.05314E-12	-921.05663E-3	295.44209E-6	-2.3503517E-12	-1.7115043E-15
189.99996E-12	3.5232238E-12	600.00002E-3	4.9866829E-3	103.15997E-12	-912.18048E-3	288.41521E-6	-2.3688807E-12	2.4782831E-15
187.49996E-12	3.5816805E-12	600.00002E-3	2.4959915E-3	102.86284E-12	-927.65892E-3	303.15260E-6	-2.3941361E-12	26.779948E-15
184.99996E-12	3.6503127E-12	600.00002E-3	-1.4020227E-3	102.96693E-12	-950.32412E-3	292.15618E-6	-2.3590075E-12	10.463803E-15
182.49996E-12	3.7269732E-12	600.00002E-3	1.3825562E-3	103.30498E-12	-931.18644E-3	271.48952E-6	-2.3594752E-12	-7.5442277E-15
179.99996E-12	3.7983249E-12	600.00002E-3	-1.1365399E-3	102.62963E-12	-924.52377E-3	321.39980E-6	-2.3590977E-12	29.277884E-15
177.49996E-12	3.8862776E-12	600.00002E-3	-3.8728141E-3	102.95744E-12	-959.23430E-3	293.04030E-6	-2.3602181E-12	7.7782951E-15
174.99996E-12	3.9670563E-12	600.00002E-3	143.96403E-6	102.84879E-12	-927.96755E-3	296.64004E-6	-2.3639560E-12	35.393716E-15
172.49996E-12	4.0687354E-12	600.00002E-3	-4.3305960E-3	103.14040E-12	-958.66942E-3	286.69124E-6	-2.3757235E-12	8.7746913E-15
169.99996E-12	4.1576300E-12	600.00002E-3	1.1721647E-3	103.06401E-12	-956.36117E-3	291.48147E-6	-2.3580903E-12	13.835441E-15
167.49996E-12	4.2577534E-12	600.00002E-3	3.4679109E-3	102.88679E-12	-943.98880E-3	314.31727E-6	-2.3648865E-12	4.6056709E-15
164.99996E-12	4.3592903E-12	600.00002E-3	-1.7156653E-3	103.08564E-12	-931.08594E-3	295.73389E-6	-2.3626723E-12	-3.8165479E-15
162.49996E-12	4.4790998E-12	600.00002E-3	-304.33040E-6	103.09055E-12	-964.89763E-3	274.95716E-6	-2.3471741E-12	17.813767E-15
159.99996E-12	4.5903537E-12	600.00002E-3	1.2784629E-3	102.97450E-12	-953.03404E-3	303.85266E-6	-2.3827437E-12	10.311780E-15
157.49996E-12	4.7116295E-12	600.00002E-3	1.5690619E-3	102.97880E-12	-953.45747E-3	284.53901E-6	-2.3510675E-12	15.110690E-15
154.99996E-12	4.8520480E-12	600.00002E-3	2.7234592E-3	102.82194E-12	-941.46919E-3	300.75180E-6	-2.3582011E-12	21.689276E-15
152.49996E-12	4.9788828E-12	600.00002E-3	-4.1015791E-3	102.99125E-12	-994.76564E-3	278.28987E-6	-2.3594713E-12	26.670462E-15
149.99996E-12	5.1283279E-12	600.00002E-3	-5.4847109E-3	102.94433E-12	-994.27414E-3	299.72580E-6	-2.3687478E-12	37.443701E-15
147.49996E-12	5.2645839E-12	600.00002E-3	-2.0006597E-3	102.81284E-12	-1.0158105E+0	301.30669E-6	-2.3725555E-12	18.849864E-15
144.99996E-12	5.4260290E-12	600.00002E-3	-251.80686E-6	102.79934E-12	-981.75567E-3	309.91615E-6	-2.3547512E-12	5.8039557E-15
142.49996E-12	5.6131710E-12	600.00002E-3	-5.8647995E-3	103.07040E-12	-1.0266421E+0	299.91189E-6	-2.3761581E-12	40.995958E-15
139.99996E-12	5.7796320E-12	600.00002E-3	2.7720241E-3	103.06811E-12	-1.0074632E+0	279.05632E-6	-2.3665195E-12	31.177843E-15
137.49996E-12	5.9760673E-12	600.00002E-3	-2.9861866E-3	103.06334E-12	-994.51679E-3	275.99500E-6	-2.3511525E-12	28.969313E-15
134.99996E-12	6.1724241E-12	600.00002E-3	-2.6856111E-3	103.00269E-12	-1.0294588E+0	293.25456E-6	-2.3797975E-12	21.387231E-15
132.49996E-12	6.3811660E-12	600.00002E-3	-1.9185874E-3	103.03565E-12	-1.0430093E+0	291.85173E-6	-2.3551740E-12	3.3010187E-15
