Experiment	Z spectroscopy	
Saved Date	24.08.2024 21:06:21	
User		
Date		
X (m)	356.028E-9	
Y (m)	-268.336E-9	
Z (m)	-70.1729E-9	
Z offset (m)	1E-9	
Z sweep distance (m)	1E-9	
Settling time (s)	50E-3	
Integration time (s)	700E-3	
Final Z (m)	N/A	
Start time	24.08.2024 21:01:19	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	LI Demod 1 X (A)	LI Demod 1 Y (A)
569.99994E-12	2.4757208E-12	600.00002E-3	-2.8136647E-3	103.13490E-12	-678.91639E-3	280.33060E-6	-2.3649980E-12	8.6907639E-15
567.49994E-12	2.4763991E-12	600.00002E-3	-1.2964279E-3	102.95606E-12	-653.44512E-3	302.41808E-6	-2.3615112E-12	7.6521448E-15
564.99994E-12	2.4750679E-12	600.00002E-3	-1.0815858E-3	102.88266E-12	-682.10590E-3	313.57925E-6	-2.3391549E-12	23.741817E-15
562.49994E-12	2.4784638E-12	600.00002E-3	1.4547657E-3	102.90839E-12	-678.78878E-3	282.75372E-6	-2.3573222E-12	-731.42798E-18
559.99994E-12	2.4798022E-12	600.00002E-3	-1.7888850E-3	103.11979E-12	-704.55509E-3	287.26205E-6	-2.3679567E-12	24.253869E-15
557.49994E-12	2.4738449E-12	600.00002E-3	-278.89721E-6	103.05785E-12	-697.73632E-3	285.55421E-6	-2.3654117E-12	27.610591E-15
554.99993E-12	2.4753882E-12	600.00002E-3	-3.9499779E-3	102.98574E-12	-710.49362E-3	288.14626E-6	-2.3819937E-12	6.5124255E-15
552.49993E-12	2.4738701E-12	600.00002E-3	-4.8091966E-3	103.00017E-12	-704.17070E-3	296.42601E-6	-2.3412936E-12	20.251919E-15
549.99993E-12	2.4712522E-12	600.00002E-3	1.8496072E-3	103.02043E-12	-683.79122E-3	300.10103E-6	-2.3581493E-12	21.198485E-15
547.49993E-12	2.4727254E-12	600.00002E-3	2.3722197E-3	102.71559E-12	-688.66181E-3	330.89038E-6	-2.3628903E-12	18.055071E-15
544.99993E-12	2.4682480E-12	600.00002E-3	270.73489E-6	102.75529E-12	-672.89025E-3	323.04661E-6	-2.3870398E-12	8.6297174E-15
542.49993E-12	2.4649378E-12	600.00002E-3	-554.21842E-6	103.01029E-12	-695.02705E-3	302.52588E-6	-2.3509499E-12	12.917050E-15
539.99993E-12	2.4696562E-12	600.00002E-3	-225.10170E-6	103.08646E-12	-691.95372E-3	286.48795E-6	-2.3674513E-12	18.224224E-15
537.49993E-12	2.4663403E-12	600.00002E-3	420.39584E-6	102.72527E-12	-697.60919E-3	316.67537E-6	-2.3684433E-12	11.503343E-15
534.99993E-12	2.4715293E-12	600.00002E-3	1.2219913E-3	103.07842E-12	-714.26344E-3	278.60588E-6	-2.3778672E-12	29.122782E-15
532.49999E-12	2.4694326E-12	600.00002E-3	3.9804601E-3	102.87320E-12	-712.92508E-3	294.52197E-6	-2.3473875E-12	1.1829252E-15
529.99999E-12	2.4643564E-12	600.00002E-3	831.88672E-6	103.01463E-12	-725.86298E-3	283.81505E-6	-2.3553921E-12	-163.49599E-18
527.49999E-12	2.4641101E-12	600.00002E-3	3.5137471E-3	102.96210E-12	-705.49184E-3	287.79279E-6	-2.3401617E-12	14.978190E-15
524.99999E-12	2.4571671E-12	600.00002E-3	-2.3083310E-3	103.31049E-12	-737.33073E-3	264.41392E-6	-2.3598653E-12	29.448612E-15
522.49999E-12	2.4602870E-12	600.00002E-3	2.0516363E-3	102.94289E-12	-720.07811E-3	280.71689E-6	-2.3489147E-12	12.609459E-15
519.99999E-12	2.4589473E-12	600.00002E-3	-7.1687102E-3	102.89640E-12	-748.79634E-3	310.89075E-6	-2.3551475E-12	47.648663E-15
517.49999E-12	2.4582762E-12	600.00002E-3	1.6889210E-3	102.94084E-12	-712.63856E-3	299.07413E-6	-2.3494986E-12	9.3261622E-15
514.99999E-12	2.4572076E-12	600.00002E-3	3.5005303E-3	103.12904E-12	-730.45969E-3	278.70247E-6	-2.3509996E-12	13.263187E-15
512.49999E-12	2.4525412E-12	600.00002E-3	810.14977E-6	102.92087E-12	-744.94916E-3	306.67320E-6	-2.3561840E-12	21.561166E-15
509.99999E-12	2.4482118E-12	600.00002E-3	-2.7539651E-3	103.14770E-12	-764.17166E-3	290.42529E-6	-2.3407745E-12	1.5989701E-15
507.49999E-12	2.4601679E-12	600.00002E-3	2.8116466E-3	102.93091E-12	-737.75715E-3	311.09227E-6	-2.3568721E-12	1.7002689E-15
504.99999E-12	2.4523055E-12	600.00002E-3	1.4976475E-3	102.96853E-12	-761.76327E-3	294.65309E-6	-2.3578188E-12	13.792585E-15
502.49999E-12	2.4519321E-12	600.00002E-3	-3.0074005E-3	102.99190E-12	-766.69931E-3	301.34639E-6	-2.3585125E-12	22.386852E-15
499.99999E-12	2.4530790E-12	600.00002E-3	-5.3469269E-3	103.16244E-12	-796.08124E-3	289.06297E-6	-2.3691459E-12	17.535181E-15
497.49999E-12	2.4510630E-12	600.00002E-3	297.26906E-6	103.03781E-12	-762.94625E-3	284.95284E-6	-2.3741128E-12	7.0315877E-15
494.99999E-12	2.4544110E-12	600.00002E-3	1.1661093E-3	103.17827E-12	-741.20760E-3	286.18009E-6	-2.3528269E-12	11.513964E-15
492.49999E-12	2.4515665E-12	600.00002E-3	1.1408060E-3	102.89903E-12	-787.27877E-3	299.63301E-6	-2.3593603E-12	22.935199E-15
489.99999E-12	2.4498162E-12	600.00002E-3	2.4320239E-3	103.20969E-12	-769.82057E-3	273.49452E-6	-2.3581172E-12	32.816845E-15
487.49998E-12	2.4498593E-12	600.00002E-3	209.32237E-6	102.83080E-12	-742.53100E-3	308.85439E-6	-2.3557462E-12	26.503713E-15
484.99998E-12	2.4489859E-12	600.00002E-3	-3.1899642E-3	103.11119E-12	-774.11300E-3	285.40325E-6	-2.3624264E-12	14.705569E-15
482.49998E-12	2.4483777E-12	600.00002E-3	-3.2042796E-3	102.89259E-12	-792.45698E-3	299.83092E-6	-2.3727090E-12	20.734538E-15
479.99998E-12	2.4493393E-12	600.00002E-3	2.4277675E-3	103.11806E-12	-781.93539E-3	270.67316E-6	-2.3535653E-12	12.524914E-15
477.49998E-12	2.4486381E-12	600.00002E-3	4.0827650E-3	103.11243E-12	-754.77552E-3	271.88560E-6	-2.3798945E-12	-6.1468071E-15
474.99998E-12	2.4467991E-12	600.00002E-3	-127.30906E-6	102.90747E-12	-764.92149E-3	300.13773E-6	-2.3585912E-12	14.186485E-15
472.49998E-12	2.4509509E-12	600.00002E-3	346.36355E-6	103.02272E-12	-791.74280E-3	296.00426E-6	-2.3491508E-12	29.381903E-15
469.99998E-12	2.4482259E-12	600.00002E-3	-388.18861E-6	102.90908E-12	-768.00942E-3	300.57004E-6	-2.3840255E-12	11.317748E-15
467.49998E-12	2.4504905E-12	600.00002E-3	-509.70900E-6	103.19067E-12	-776.39544E-3	276.67702E-6	-2.3613748E-12	17.913681E-15
464.99998E-12	2.4442544E-12	600.00002E-3	-4.4559790E-3	102.68571E-12	-783.84119E-3	332.54435E-6	-2.3406979E-12	45.156661E-15
462.49998E-12	2.4452439E-12	600.00002E-3	62.584491E-6	102.81020E-12	-781.87776E-3	305.62124E-6	-2.3505262E-12	22.998271E-15
459.99998E-12	2.4480305E-12	600.00002E-3	3.9820699E-3	103.01408E-12	-750.57060E-3	295.37268E-6	-2.3525379E-12	9.0228008E-15
457.49998E-12	2.4491039E-12	600.00002E-3	-1.8265523E-3	103.05549E-12	-776.79598E-3	287.73080E-6	-2.3657768E-12	23.929672E-15
454.99998E-12	2.4484598E-12	600.00002E-3	1.9948264E-3	102.90851E-12	-767.45504E-3	318.58677E-6	-2.3546659E-12	10.143466E-15
452.49998E-12	2.4453842E-12	600.00002E-3	482.51913E-6	103.14174E-12	-734.56925E-3	291.63592E-6	-2.3531129E-12	24.017089E-15
449.99998E-12	2.4436347E-12	600.00002E-3	-5.1044100E-3	103.05987E-12	-776.24547E-3	285.08788E-6	-2.3493338E-12	34.802215E-15
447.49998E-12	2.4409502E-12	600.00002E-3	-982.68897E-6	103.13628E-12	-775.23458E-3	286.78164E-6	-2.3571783E-12	13.459224E-15
444.99998E-12	2.4460219E-12	600.00002E-3	531.99148E-6	102.81815E-12	-771.35068E-3	309.46988E-6	-2.3426226E-12	9.1621817E-15
442.49998E-12	2.4421960E-12	600.00002E-3	176.18071E-6	103.08389E-12	-755.48047E-3	282.96898E-6	-2.3568062E-12	22.455281E-15
439.99998E-12	2.4418518E-12	600.00002E-3	-201.32730E-6	102.93132E-12	-758.91852E-3	303.17646E-6	-2.3584032E-12	27.416715E-15
437.49998E-12	2.4391832E-12	600.00002E-3	-2.7207106E-3	102.99343E-12	-786.17835E-3	300.95366E-6	-2.3695963E-12	18.165414E-15
434.99998E-12	2.4382612E-12	600.00002E-3	4.0986692E-3	102.75677E-12	-770.42270E-3	317.54447E-6	-2.3453769E-12	13.672657E-15
432.49998E-12	2.4332331E-12	600.00002E-3	-2.4790890E-3	103.05599E-12	-780.87395E-3	299.44509E-6	-2.3661485E-12	4.6559538E-15
429.99998E-12	2.4331626E-12	600.00002E-3	1.3841640E-3	103.33157E-12	-764.27931E-3	260.95350E-6	-2.3451950E-12	4.1067918E-15
427.49998E-12	2.4389952E-12	600.00002E-3	-456.33473E-6	102.80504E-12	-758.38631E-3	311.63986E-6	-2.3697422E-12	16.066489E-15
424.99998E-12	2.4423764E-12	600.00002E-3	-3.9968989E-3	103.17059E-12	-778.97173E-3	276.95918E-6	-2.3569595E-12	19.851059E-15
422.49998E-12	2.4416322E-12	600.00002E-3	-5.0168517E-3	102.74762E-12	-776.63237E-3	317.38004E-6	-2.3751227E-12	18.655137E-15
419.99998E-12	2.4464109E-12	600.00002E-3	-430.47644E-6	102.81239E-12	-790.89427E-3	318.78884E-6	-2.3763927E-12	2.1322490E-15
417.49998E-12	2.4395757E-12	600.00002E-3	1.5002997E-3	102.73722E-12	-768.65822E-3	330.77650E-6	-2.3613258E-12	4.0596705E-15
414.99998E-12	2.4413653E-12	600.00002E-3	545.10927E-6	103.07739E-12	-749.89188E-3	283.02730E-6	-2.3751099E-12	3.9711793E-15
412.49998E-12	2.4438420E-12	600.00002E-3	1.4554539E-3	103.12713E-12	-761.98161E-3	290.21045E-6	-2.3746690E-12	6.5093660E-15
409.99998E-12	2.4441122E-12	600.00002E-3	-568.45014E-6	102.94370E-12	-777.49002E-3	302.07730E-6	-2.3553141E-12	24.221293E-15
407.49998E-12	2.4404062E-12	600.00002E-3	7.2350823E-3	102.64159E-12	-715.21735E-3	330.77612E-6	-2.3818812E-12	23.594157E-15
404.99998E-12	2.4453024E-12	600.00002E-3	2.5155453E-3	103.10996E-12	-738.50310E-3	290.01854E-6	-2.3588134E-12	9.5506878E-15
402.49998E-12	2.4396802E-12	600.00002E-3	-2.2985868E-3	102.90920E-12	-768.61846E-3	296.65898E-6	-2.3683618E-12	10.502727E-15
399.99998E-12	2.4433897E-12	600.00002E-3	-3.0098497E-3	103.07396E-12	-775.58970E-3	280.23560E-6	-2.3523559E-12	-4.2386770E-15
397.49998E-12	2.4453545E-12	600.00002E-3	-5.8333552E-3	102.92756E-12	-780.74163E-3	283.50900E-6	-2.3759668E-12	-1.6350607E-15
394.99998E-12	2.4461448E-12	600.00002E-3	3.3287443E-3	102.67219E-12	-748.98022E-3	319.94728E-6	-2.3712299E-12	-4.6673188E-15
392.49998E-12	2.4442818E-12	600.00002E-3	3.9585931E-3	103.08885E-12	-747.89757E-3	283.89590E-6	-2.3663213E-12	-5.4645255E-15
389.99998E-12	2.4446298E-12	600.00002E-3	2.5304202E-3	103.14179E-12	-744.33029E-3	268.54692E-6	-2.3438640E-12	17.501153E-15
387.49998E-12	2.4458662E-12	600.00002E-3	-2.9636836E-3	102.93275E-12	-763.10569E-3	286.89753E-6	-2.3722595E-12	5.9966553E-15
384.99998E-12	2.4429042E-12	600.00002E-3	3.1798312E-3	103.08645E-12	-732.43159E-3	303.79317E-6	-2.3645170E-12	17.358776E-15
382.49998E-12	2.4475680E-12	600.00002E-3	-2.6776555E-3	103.10298E-12	-778.76776E-3	279.72230E-6	-2.3718373E-12	10.449293E-15
379.99998E-12	2.4477308E-12	600.00002E-3	3.4720406E-3	103.11145E-12	-744.65549E-3	261.28633E-6	-2.3835183E-12	7.1717543E-15
377.49998E-12	2.4496653E-12	600.00002E-3	-5.0950632E-3	102.81566E-12	-792.24318E-3	303.92606E-6	-2.3605620E-12	25.129889E-15
374.99998E-12	2.4522344E-12	600.00002E-3	815.87036E-6	102.91180E-12	-768.29600E-3	289.59182E-6	-2.3640877E-12	11.575770E-15
372.49998E-12	2.4516498E-12	600.00002E-3	2.0193425E-3	103.22902E-12	-758.29756E-3	267.62846E-6	-2.3700187E-12	25.279548E-15
369.99998E-12	2.4495276E-12	600.00002E-3	-5.8829654E-3	102.89852E-12	-766.64090E-3	308.51760E-6	-2.3589730E-12	6.2492295E-15
367.49997E-12	2.4535723E-12	600.00002E-3	3.5252343E-3	103.12272E-12	-731.92459E-3	285.11396E-6	-2.3621042E-12	39.570245E-15
364.99997E-12	2.4569335E-12	600.00002E-3	120.66198E-6	102.93912E-12	-758.24040E-3	301.96298E-6	-2.3676408E-12	-1.0972281E-15
362.49997E-12	2.4582179E-12	600.00002E-3	3.4379559E-3	102.95748E-12	-741.84746E-3	288.21512E-6	-2.3640341E-12	38.573118E-15
359.99997E-12	2.4597802E-12	600.00002E-3	-264.08123E-6	103.05114E-12	-765.27274E-3	281.49862E-6	-2.3453266E-12	6.2450096E-15
357.49997E-12	2.4602176E-12	600.00002E-3	-2.4400281E-3	103.08242E-12	-765.36179E-3	302.74029E-6	-2.3616623E-12	15.031913E-15
354.99997E-12	2.4700168E-12	600.00002E-3	2.4797632E-3	102.98576E-12	-748.36737E-3	304.10627E-6	-2.3490405E-12	17.014237E-15
352.49997E-12	2.4713120E-12	600.00002E-3	5.2900715E-3	103.23242E-12	-723.88303E-3	284.31785E-6	-2.3788178E-12	9.3369890E-15
349.99997E-12	2.4697135E-12	600.00002E-3	-921.06697E-6	102.97599E-12	-764.67866E-3	285.92473E-6	-2.3678032E-12	21.289097E-15
347.49997E-12	2.4740598E-12	600.00002E-3	-6.9027292E-3	102.90886E-12	-816.03616E-3	300.80992E-6	-2.3779414E-12	3.8507587E-15
344.99997E-12	2.4753270E-12	600.00002E-3	-3.6366172E-3	102.88395E-12	-764.74303E-3	305.73842E-6	-2.3679685E-12	15.119630E-15
342.49997E-12	2.4784690E-12	600.00002E-3	7.6205572E-3	103.05770E-12	-746.86527E-3	291.04421E-6	-2.3605850E-12	24.324791E-15
339.99997E-12	2.4811331E-12	600.00002E-3	-2.8154708E-3	102.80010E-12	-786.92502E-3	308.10284E-6	-2.3739528E-12	-5.3805921E-15
337.49997E-12	2.4834460E-12	600.00002E-3	-5.2979388E-3	103.01136E-12	-781.76457E-3	300.36806E-6	-2.3618399E-12	-5.9673920E-15
334.99997E-12	2.4867883E-12	600.00002E-3	-2.6266526E-3	102.89300E-12	-810.33462E-3	310.52012E-6	-2.3583563E-12	26.823321E-15
332.49997E-12	2.4921022E-12	600.00002E-3	7.7382238E-3	103.12620E-12	-738.60568E-3	282.40588E-6	-2.3416345E-12	4.6770474E-15
329.99997E-12	2.4971815E-12	600.00002E-3	-2.5474790E-3	102.99724E-12	-801.31185E-3	293.44595E-6	-2.3501210E-12	5.7659053E-15
327.49997E-12	2.5021693E-12	600.00002E-3	3.9787879E-3	102.83244E-12	-767.53718E-3	306.14319E-6	-2.3648329E-12	-4.2087521E-15
324.99997E-12	2.5095312E-12	600.00002E-3	1.7344930E-3	103.02666E-12	-808.86263E-3	293.55459E-6	-2.3468298E-12	13.859209E-15
322.49997E-12	2.5135686E-12	600.00002E-3	3.5458701E-3	103.06377E-12	-778.34159E-3	271.80288E-6	-2.3800187E-12	25.434182E-15
319.99997E-12	2.5190345E-12	600.00002E-3	460.04186E-6	102.97023E-12	-804.34489E-3	291.31203E-6	-2.3621057E-12	2.7735384E-15
317.49997E-12	2.5299587E-12	600.00002E-3	2.3334762E-3	102.71057E-12	-794.97522E-3	310.98569E-6	-2.3692849E-12	14.693413E-15
314.99997E-12	2.5338126E-12	600.00002E-3	-407.35496E-6	102.97486E-12	-796.49377E-3	291.37329E-6	-2.3777850E-12	32.379085E-15
312.49997E-12	2.5450464E-12	600.00002E-3	-3.3482483E-3	103.04916E-12	-788.63168E-3	306.37084E-6	-2.3545387E-12	14.721375E-15
309.99997E-12	2.5499921E-12	600.00002E-3	-573.33655E-6	102.96154E-12	-800.06719E-3	297.84418E-6	-2.3613401E-12	-1.1218267E-15
307.49997E-12	2.5569770E-12	600.00002E-3	4.3514655E-3	102.98395E-12	-752.44850E-3	299.96992E-6	-2.3563378E-12	19.484927E-15
304.99997E-12	2.5656925E-12	600.00002E-3	-4.1772425E-3	102.79264E-12	-796.80902E-3	301.58021E-6	-2.3516412E-12	-859.71250E-18
302.49997E-12	2.5758239E-12	600.00002E-3	-819.31846E-6	102.96133E-12	-795.51131E-3	283.41610E-6	-2.3718373E-12	20.133043E-15
299.99997E-12	2.5856116E-12	600.00002E-3	-3.5351871E-3	102.74410E-12	-817.19154E-3	304.36084E-6	-2.3539475E-12	20.184643E-15
297.49997E-12	2.5901484E-12	600.00002E-3	1.1865313E-3	102.79529E-12	-820.75781E-3	312.59260E-6	-2.3588330E-12	18.069676E-15
294.99997E-12	2.6095888E-12	600.00002E-3	986.02567E-6	103.03405E-12	-829.69481E-3	284.46951E-6	-2.3635484E-12	13.172074E-15
292.49997E-12	2.6200463E-12	600.00002E-3	318.61756E-6	103.23419E-12	-806.65308E-3	270.07991E-6	-2.3494594E-12	3.2148375E-15
289.99997E-12	2.6272242E-12	600.00002E-3	-5.7111387E-3	103.06300E-12	-834.58483E-3	290.85821E-6	-2.3671826E-12	26.432634E-15
287.49997E-12	2.6416736E-12	600.00002E-3	1.5514876E-3	103.15616E-12	-799.70354E-3	293.11978E-6	-2.3564338E-12	26.527644E-15
284.99997E-12	2.6578880E-12	600.00002E-3	-3.6985090E-3	103.04235E-12	-845.96860E-3	285.49036E-6	-2.3397631E-12	5.8430632E-15
282.49997E-12	2.6689716E-12	600.00002E-3	386.22229E-6	102.91975E-12	-805.46415E-3	293.81688E-6	-2.3640553E-12	5.5278899E-15
279.99997E-12	2.6825814E-12	600.00002E-3	4.2077885E-3	102.90717E-12	-794.26098E-3	304.07173E-6	-2.3607986E-12	9.0298218E-15
277.49997E-12	2.6961684E-12	600.00002E-3	-3.9814245E-3	103.21542E-12	-856.46534E-3	277.09082E-6	-2.3585058E-12	24.722705E-15
274.99997E-12	2.7089735E-12	600.00002E-3	4.2218035E-3	102.88218E-12	-797.61469E-3	301.46944E-6	-2.3360814E-12	30.387544E-15
272.49997E-12	2.7314479E-12	600.00002E-3	-3.6354356E-3	103.22146E-12	-823.95816E-3	276.57588E-6	-2.3535778E-12	11.433930E-15
269.99997E-12	2.7514753E-12	600.00002E-3	-3.6506574E-3	102.79751E-12	-849.32142E-3	297.14539E-6	-2.3623744E-12	-926.94913E-18
267.49997E-12	2.7709963E-12	600.00002E-3	3.9391983E-3	102.98628E-12	-832.40813E-3	292.63762E-6	-2.3801352E-12	6.8240866E-15
264.99997E-12	2.7879539E-12	600.00002E-3	-3.3185084E-3	102.93553E-12	-848.15502E-3	293.94426E-6	-2.3822402E-12	40.585428E-15
262.49997E-12	2.8129287E-12	600.00002E-3	-374.10686E-6	103.15629E-12	-856.79436E-3	284.55356E-6	-2.3512208E-12	32.207283E-15
259.99997E-12	2.8366341E-12	600.00002E-3	3.1563798E-3	102.76403E-12	-835.73145E-3	296.35234E-6	-2.3412767E-12	31.769902E-15
257.49997E-12	2.8621305E-12	600.00002E-3	1.1551409E-3	103.09329E-12	-829.43636E-3	268.82187E-6	-2.3577106E-12	32.374355E-15
254.99997E-12	2.8923363E-12	600.00002E-3	-3.4635377E-3	103.03431E-12	-853.93602E-3	283.63892E-6	-2.3534967E-12	23.869578E-15
252.49997E-12	2.9116514E-12	600.00002E-3	4.5487774E-3	103.07433E-12	-840.43664E-3	287.54232E-6	-2.3509846E-12	26.914650E-15
249.99997E-12	2.9481380E-12	600.00002E-3	-86.996290E-6	103.23582E-12	-840.47794E-3	273.40601E-6	-2.3528276E-12	22.642146E-15
247.49996E-12	2.9810074E-12	600.00002E-3	-3.1067219E-3	103.28225E-12	-868.58898E-3	277.72560E-6	-2.3786331E-12	23.974260E-15
244.99996E-12	3.0095733E-12	600.00002E-3	1.5095226E-3	103.01683E-12	-844.71977E-3	291.46668E-6	-2.3666466E-12	21.730310E-15
242.49996E-12	3.0422444E-12	600.00002E-3	2.7744654E-3	102.87461E-12	-854.22516E-3	313.78857E-6	-2.3478298E-12	10.748089E-15
239.99996E-12	3.0773155E-12	600.00002E-3	3.2008160E-3	103.01130E-12	-825.61529E-3	311.31913E-6	-2.3640597E-12	11.202632E-15
237.49996E-12	3.1190927E-12	600.00002E-3	-1.5610799E-3	103.03122E-12	-877.85202E-3	275.63699E-6	-2.3645387E-12	6.4307635E-15
234.99996E-12	3.1558282E-12	600.00002E-3	2.1673576E-3	102.86468E-12	-893.02415E-3	294.32474E-6	-2.3524605E-12	21.546307E-15
232.49996E-12	3.1971752E-12	600.00002E-3	5.8545400E-3	103.03570E-12	-847.47785E-3	286.42482E-6	-2.3555136E-12	4.4570192E-15
229.99996E-12	3.2463305E-12	600.00002E-3	3.0895001E-3	103.31893E-12	-859.87782E-3	263.02863E-6	-2.3754002E-12	13.451607E-15
227.49996E-12	3.2905074E-12	600.00002E-3	-3.9772890E-3	102.94773E-12	-896.61437E-3	297.84959E-6	-2.3690258E-12	40.411142E-15
224.99996E-12	3.3494318E-12	600.00002E-3	-197.34263E-6	103.14425E-12	-917.27012E-3	273.84871E-6	-2.3462419E-12	29.835323E-15
222.49996E-12	3.3978714E-12	600.00002E-3	-1.5771006E-3	102.92717E-12	-881.16664E-3	310.69256E-6	-2.3714808E-12	26.264195E-15
219.99996E-12	3.4469680E-12	600.00002E-3	2.2564551E-3	102.71898E-12	-887.11399E-3	306.97681E-6	-2.3759935E-12	29.242491E-15
217.49996E-12	3.5094969E-12	600.00002E-3	565.97410E-6	103.02118E-12	-883.47542E-3	286.81697E-6	-2.3632398E-12	-3.5707445E-15
214.99996E-12	3.5710779E-12	600.00002E-3	1.3398171E-3	102.83709E-12	-868.20197E-3	310.08877E-6	-2.3577145E-12	9.0619659E-15
212.49996E-12	3.6440516E-12	600.00002E-3	-2.6357542E-3	102.77242E-12	-895.04838E-3	311.82921E-6	-2.3866306E-12	-168.07487E-18
209.99996E-12	3.7116434E-12	600.00002E-3	1.2530840E-3	103.04488E-12	-909.91247E-3	292.05921E-6	-2.3711658E-12	-3.5968098E-15
207.49996E-12	3.7953625E-12	600.00002E-3	346.15013E-6	103.13878E-12	-903.56070E-3	279.83988E-6	-2.3531231E-12	1.1087292E-15
204.99996E-12	3.8653312E-12	600.00002E-3	-4.2685578E-3	102.91692E-12	-920.23051E-3	284.97633E-6	-2.3846355E-12	20.821000E-15
202.49996E-12	3.9597900E-12	600.00002E-3	3.4830936E-3	103.07935E-12	-906.51762E-3	284.95674E-6	-2.3567127E-12	10.218984E-15
199.99996E-12	4.0365619E-12	600.00002E-3	-3.3871511E-3	102.96071E-12	-919.35241E-3	292.63480E-6	-2.3606360E-12	18.363217E-15
197.49996E-12	4.1380957E-12	600.00002E-3	2.8820862E-3	103.22801E-12	-936.64300E-3	278.14807E-6	-2.3554403E-12	6.1168870E-15
194.99996E-12	4.2266321E-12	600.00002E-3	-3.1627275E-3	103.07197E-12	-935.22352E-3	297.29315E-6	-2.3609840E-12	25.624076E-15
192.49996E-12	4.3381661E-12	600.00002E-3	-420.43615E-6	102.91572E-12	-919.46971E-3	289.29446E-6	-2.3710647E-12	41.502453E-15
189.99996E-12	4.4342199E-12	600.00002E-3	1.3442792E-3	102.77944E-12	-908.60212E-3	316.23608E-6	-2.3733257E-12	6.4058247E-15
187.49996E-12	4.5572140E-12	600.00002E-3	-878.64092E-6	103.13836E-12	-932.53309E-3	288.35514E-6	-2.3661886E-12	7.5041766E-15
184.99996E-12	4.6714395E-12	600.00002E-3	1.7815452E-3	102.99309E-12	-920.81296E-3	289.21565E-6	-2.3684700E-12	15.608407E-15
182.49996E-12	4.8081101E-12	600.00002E-3	-842.89792E-6	103.32115E-12	-938.44718E-3	257.19439E-6	-2.3748965E-12	1.9169726E-15
179.99996E-12	4.9545285E-12	600.00002E-3	-1.8566350E-3	103.22513E-12	-946.79838E-3	288.75386E-6	-2.3531953E-12	7.8777444E-15
177.49996E-12	5.0804682E-12	600.00002E-3	500.40951E-6	103.21396E-12	-918.27041E-3	289.48195E-6	-2.3499371E-12	26.083627E-15
174.99996E-12	5.2391386E-12	600.00002E-3	-354.28614E-6	103.11490E-12	-945.99706E-3	285.13535E-6	-2.3592137E-12	5.6392396E-15
172.49996E-12	5.3920922E-12	600.00002E-3	6.1431569E-3	102.92289E-12	-907.90969E-3	280.00321E-6	-2.3497820E-12	2.1889498E-15
169.99996E-12	5.5524999E-12	600.00002E-3	-6.1262143E-3	102.74287E-12	-969.51729E-3	319.10071E-6	-2.3396066E-12	41.084415E-15
167.49996E-12	5.7613697E-12	600.00002E-3	327.82435E-6	103.16528E-12	-946.81120E-3	281.07667E-6	-2.3728268E-12	24.925396E-15
164.99996E-12	5.9362714E-12	600.00002E-3	-1.8097876E-3	103.03983E-12	-943.63600E-3	289.42904E-6	-2.3697596E-12	-160.08655E-18
162.49996E-12	6.1314998E-12	600.00002E-3	4.1261064E-3	103.13711E-12	-955.76870E-3	278.52473E-6	-2.3667333E-12	23.043804E-15
159.99996E-12	6.3380703E-12	600.00002E-3	-1.8809751E-3	102.97746E-12	-955.18357E-3	288.90366E-6	-2.3619719E-12	28.963766E-15
157.49996E-12	6.5588828E-12	600.00002E-3	2.2240852E-3	102.97549E-12	-972.36407E-3	300.51294E-6	-2.3602370E-12	13.156294E-15
154.99996E-12	6.7970538E-12	600.00002E-3	-301.73449E-6	102.98454E-12	-964.98781E-3	300.30039E-6	-2.3594549E-12	973.35743E-18
152.49996E-12	7.0334489E-12	600.00002E-3	-3.0306247E-3	102.96591E-12	-972.54544E-3	305.73268E-6	-2.3732951E-12	34.676780E-15
149.99996E-12	7.3179830E-12	600.00002E-3	-1.7910340E-3	103.11017E-12	-988.76476E-3	280.07929E-6	-2.3519717E-12	10.601893E-15
147.49996E-12	7.6133050E-12	600.00002E-3	1.4517891E-3	103.30750E-12	-970.15327E-3	265.36983E-6	-2.3806295E-12	35.918266E-15
144.99996E-12	7.8810933E-12	600.00002E-3	1.9453700E-3	103.19762E-12	-945.29086E-3	274.00735E-6	-2.3548019E-12	18.226064E-15
142.49996E-12	8.1760180E-12	600.00002E-3	2.2923178E-3	103.09183E-12	-967.55522E-3	286.33192E-6	-2.3671167E-12	26.163709E-15
139.99996E-12	15.800170E-12	600.00002E-3	-6.0326168E-3	102.88224E-12	-1.1100621E+0	292.95307E-6	-2.3586029E-12	106.94916E-15
137.49996E-12	8.8671084E-12	600.00002E-3	3.9262990E-3	103.11799E-12	-1.0206450E+0	282.94665E-6	-2.3745994E-12	24.595726E-15
134.99996E-12	9.2065886E-12	600.00002E-3	1.3595731E-3	103.05562E-12	-988.64311E-3	286.03946E-6	-2.3590797E-12	26.678370E-15
132.49996E-12	9.6039557E-12	600.00002E-3	-960.17186E-6	103.21047E-12	-1.0245439E+0	279.40969E-6	-2.3591385E-12	27.223849E-15
